cityid_ppn,city,state_code,country_code,remove tag
800000929,Ellsworth,ME,US,
800000930,Farmington,ME,US,
800000931,Gardiner,ME,US,
800000932,Greenville,ME,US,
800000933,Holden,ME,US,
800000934,Hollis Center,ME,US,
800000936,Lewiston,ME,US,
800000937,Mechanic Falls,ME,US,
800000938,Milford,ME,US,
800000939,Patten,ME,US,
800000940,Pittsfield,ME,US,
800000941,Skowhegan,ME,US,
800000943,West Southport,ME,US,
800000944,Westbrook,ME,US,
800000945,Allegan,MI,US,
800000946,Allendale,MI,US,
800000947,Alpena,MI,US,
800000948,Bad Axe,MI,US,
800000949,Baraga,MI,US,
800000950,Bath,MI,US,
800000951,Bellaire,MI,US,
800000952,Berkley,MI,US,
800000953,Beulah,MI,US,
800000954,Blissfield,MI,US,
800000955,Boyne City,MI,US,
800000956,Brooklyn,MI,US,
800000957,Caledonia,MI,US,
800000958,Calumet,MI,US,
800000959,Capac,MI,US,
800000962,Cedar Springs,MI,US,
800000963,Charlevoix,MI,US,
800000964,Chesaning,MI,US,
800000965,Clare,MI,US,
800000966,Clarkston,MI,US,
800000967,Clinton Township,MI,US,
800000968,Coloma,MI,US,
800000969,Coopersville,MI,US,
800000970,Dafter,MI,US,
800000971,Davison,MI,US,
800000972,Decatur,MI,US,
800000973,Dimondale,MI,US,
800000974,East Tawas,MI,US,
800000976,Empire,MI,US,
800000977,Fairgrove,MI,US,
800000978,Farmington Hills,MI,US,
800000979,Flat Rock,MI,US,
800000980,Fraser,MI,US,
800000981,Fruitport,MI,US,
800000982,Garden City,MI,US,
800000983,Goodrich,MI,US,
800000984,Grayling,MI,US,
800000985,Greenville,MI,US,
800000986,Grosse Pointe,MI,US,
800000987,Gwinn,MI,US,
800000988,Hastings,MI,US,
800000989,Hillsdale,MI,US,
800000990,Holly,MI,US,
800000991,Ishpeming,MI,US,
800000992,Johannesburg,MI,US,
800000995,Kawkawlin,MI,US,
800000996,Laingsburg,MI,US,
800000997,Lake City,MI,US,
800000998,Lexington,MI,US,
800000999,Luna Pier,MI,US,
800001000,Mackinac Island,MI,US,
800001002,Marysville,MI,US,
800001003,Mason,MI,US,
800001004,Merrill,MI,US,
800001005,Milford,MI,US,
800001006,Montague,MI,US,
800001007,Mount Clemens,MI,US,
800001008,Munising,MI,US,
800001009,Chesterfield,MI,US,
800001010,Newaygo,MI,US,
800001011,Norway,MI,US,
800001012,Oak Park,MI,US,
800001014,Ontonagon,MI,US,
800001015,Oscoda,MI,US,
800001016,Owosso,MI,US,
800001017,Oxford,MI,US,
800001018,Paradise,MI,US,
800001019,Paw Paw,MI,US,
800001020,Pentwater,MI,US,
800001021,Plainwell,MI,US,
800001022,Prudenville,MI,US,
800001023,Reading,MI,US,
800001024,Reed City,MI,US,
800001025,Richmond,MI,US,
800001026,Rockford,MI,US,
800001027,Rockwood,MI,US,
800001028,Roscommon,MI,US,
800001029,Royal Oak,MI,US,
800001031,Sault Ste Marie,MI,US,
800001032,Sawyer,MI,US,
800001033,Smiths Creek,MI,US,
800001034,South Lyon,MI,US,
800001035,Standish,MI,US,
800001036,Swartz Creek,MI,US,
800001037,Tawas City,MI,US,
800001038,Woodhaven,MI,US,
800001039,Union Pier,MI,US,
800001040,Washington,MI,US,
800001041,Wayland,MI,US,
800001042,West Bloomfield,MI,US,
800001043,West Branch,MI,US,
800001045,Westland,MI,US,
800001046,Wetmore,MI,US,
800001047,Whitmore Lake,MI,US,
800001048,Williamsburg,MI,US,
800001049,Afton,MN,US,
800001050,Akeley,MN,US,
800001051,Albertville,MN,US,
800001052,Anoka,MN,US,
800001053,Battle Lake,MN,US,
800001054,Baxter,MN,US,
800001055,Belle Plaine,MN,US,
800001056,Breckenridge,MN,US,
800001057,Cambridge,MN,US,
800001059,Champlin,MN,US,
800001060,Chatfield,MN,US,
800001061,Cloquet,MN,US,
800001062,Cold Spring,MN,US,
800001063,Crookston,MN,US,
800001064,Crosslake,MN,US,
800001066,Delano,MN,US,
800001067,Elk River,MN,US,
800001068,Ely,MN,US,
800001069,Finlayson,MN,US,
800001070,Foley,MN,US,
800001072,Glenwood,MN,US,
800001073,Glyndon,MN,US,
800001074,Grand Marais,MN,US,
800001075,Grand Rapids,MN,US,
800001076,Hamel,MN,US,
800001077,Hampton,MN,US,
800001078,Hibbing,MN,US,
800001079,Howard Lake,MN,US,
800001080,International Falls,MN,US,
800001081,Jackson,MN,US,
800001082,Jordan,MN,US,
800001083,La Crescent,MN,US,
800001084,Lake Elmo,MN,US,
800001087,Little Falls,MN,US,
800001088,Loretto,MN,US,
800001089,Luverne,MN,US,
800001090,Madelia,MN,US,
800001091,Madison,MN,US,
800001092,Marshall,MN,US,
800001093,Mazeppa,MN,US,
800001094,Melrose,MN,US,
800001095,Miltona,MN,US,
800001097,Morris,MN,US,
800001098,Morton,MN,US,
800001099,New Prague,MN,US,
800001100,Newport,MN,US,
800001101,North Branch,MN,US,
800001102,Northfield,MN,US,
800001103,Northrop,MN,US,
800001104,Onamia,MN,US,
800001105,Ortonville,MN,US,
800001106,Pierz,MN,US,
800001107,Pine City,MN,US,
800001108,Princeton,MN,US,
800001109,Prior Lake,MN,US,
800001110,Richmond,MN,US,
800001111,Saint James,MN,US,
800001112,Savage,MN,US,
800001113,Silver Bay,MN,US,
800001114,Sleepy Eye,MN,US,
800001115,South Haven,MN,US,
800001117,Spring Park,MN,US,
800001118,Tofte,MN,US,
800001119,Two Harbors,MN,US,
800001120,Virginia,MN,US,
800001121,Wadena,MN,US,
800001122,Wolverton,MN,US,
800001123,Zimmerman,MN,US,
800001124,Anderson,MO,US,
800001126,Ballwin,MO,US,
800001127,Barnhart,MO,US,
800001128,Belton,MO,US,
800001129,Bethany,MO,US,
800001130,Bevier,MO,US,
800001131,Blue Eye,MO,US,
800001132,Bolivar,MO,US,
800001133,Bowling Green,MO,US,
800001134,Butler,MO,US,
800001135,Camdenton,MO,US,
800001136,Canton,MO,US,
800001138,Chillicothe,MO,US,
800001139,Clinton,MO,US,
800001140,Concordia,MO,US,
800001141,Crystal City,MO,US,
800001142,Devils Elbow,MO,US,
800001143,Dexter,MO,US,
800001144,Doniphan,MO,US,
800001145,El Dorado Springs,MO,US,
800001146,Fayette,MO,US,
800001148,Fredericktown,MO,US,
800001149,Gainesville,MO,US,
800001150,Grover,MO,US,
800001151,Hayti,MO,US,
800001152,Hermann,MO,US,
800001153,Higginsville,MO,US,
800001154,Jackson,MO,US,
800001155,Kennett,MO,US,
800001156,Knob Noster,MO,US,
800001157,Lake Saint Louis,MO,US,
800001158,Lamar,MO,US,
800001159,Marshall,MO,US,
800001160,Marshfield,MO,US,
800001161,Marston,MO,US,
800001162,Maryville,MO,US,
800001164,Monett,MO,US,
800001165,Montrose,MO,US,
800001166,Mount Vernon,MO,US,
800001167,New Haven,MO,US,
800001168,O'Fallon,MO,US,
800001169,Oak Grove,MO,US,
800001170,Odessa,MO,US,
800001171,Osborn,MO,US,
800001172,Perry,MO,US,
800001173,Pevely,MO,US,
800001174,Pineville,MO,US,
800001175,Potosi,MO,US,
800001176,Raymore,MO,US,
800001177,Reeds Spring,MO,US,
800001178,Richland,MO,US,
800001179,Rock Port,MO,US,
800001180,Rockaway Beach,MO,US,
800001181,Rogersville,MO,US,
800001182,Saint Clair,MO,US,
800001183,Saint James,MO,US,
800001184,Salem,MO,US,
800001185,Sikeston,MO,US,
800001186,Smithville,MO,US,
800001187,Stover,MO,US,
800001188,Sweet Springs,MO,US,
800001189,Union,MO,US,
800001190,Villa Ridge,MO,US,
800001191,Washington,MO,US,
800001192,Waynesville,MO,US,
800001193,Webb City,MO,US,
800001194,Willard,MO,US,
800001195,Willow Springs,MO,US,
800001196,Amory,MS,US,
800001197,Booneville,MS,US,
800001198,Brandon,MS,US,
800001199,Bruce,MS,US,
800001200,Cleveland,MS,US,
800001201,Corinth,MS,US,
800001202,Flora,MS,US,
800001203,Florence,MS,US,
800001204,Gautier,MS,US,
800001205,Hazlehurst,MS,US,
800001206,Hernando,MS,US,
800001207,Indianola,MS,US,
800001208,Iuka,MS,US,
800001209,Long Beach,MS,US,
800001210,Louisville,MS,US,
800001211,Mendenhall,MS,US,
800001212,Newton,MS,US,
800001213,Pontotoc,MS,US,
800001214,Poplarville,MS,US,
800001215,Ripley,MS,US,
800001216,Sallis,MS,US,
800001217,Sardis,MS,US,
800001218,Big Timber,MT,US,
800001219,Cascade,MT,US,
800001220,Clancy,MT,US,
800001222,Conrad,MT,US,
800001224,Gardiner,MT,US,
800001225,Glendive,MT,US,
800001226,Laurel,MT,US,
800001227,Libby,MT,US,
800001228,Manhattan,MT,US,
800001229,Plentywood,MT,US,
800001230,Red Lodge,MT,US,
800001231,Saint Regis,MT,US,
800001232,Shelby,MT,US,
800001234,Victor,MT,US,
800001235,Whitehall,MT,US,
800001236,Advance,NC,US,
800001237,Andrews,NC,US,
800001238,Beaufort,NC,US,
800001239,Benson,NC,US,
800001240,Biscoe,NC,US,
800001241,Black Mountain,NC,US,
800001242,Burnsville,NC,US,
800001243,Cashiers,NC,US,
800001244,China Grove,NC,US,
800001245,Claremont,NC,US,
800001246,Clinton,NC,US,
800001247,Columbus,NC,US,
800001248,Cramerton,NC,US,
800001249,Creswell,NC,US,
800001250,Elizabethtown,NC,US,
800001251,Elon College,NC,US,
800001252,Emerald Isle,NC,US,
800001253,Faison,NC,US,
800001254,Franklinton,NC,US,
800001255,Fuquay Varina,NC,US,
800001256,Gibsonville,NC,US,
800001257,Glade Valley,NC,US,
800001258,Goldston,NC,US,
800001259,Graham,NC,US,
800001260,Grover,NC,US,
800001261,Hamptonville,NC,US,
800001262,Harkers Island,NC,US,
800001263,Harrisburg,NC,US,
800001264,Hayesville,NC,US,
800001265,Highlands,NC,US,
800001266,Hildebran,NC,US,
800001267,Indian Trail,NC,US,
800001268,Jefferson,NC,US,
800001269,King,NC,US,
800001270,Kings Mountain,NC,US,
800001271,Kittrell,NC,US,
800001272,Kure Beach,NC,US,
800001273,La Grange,NC,US,
800001274,Lake Junaluska,NC,US,
800001275,Lake Lure,NC,US,
800001276,Lillington,NC,US,
800001277,Littleton,NC,US,
800001278,Louisburg,NC,US,
800001279,Madison,NC,US,
800001280,Mars Hill,NC,US,
800001281,Mc Leansville,NC,US,
800001282,Millers Creek,NC,US,
800001283,Morganton,NC,US,
800001284,Mount Olive,NC,US,
800001285,Newton,NC,US,
800001286,North Wilkesboro,NC,US,
800001287,Oak Island,NC,US,
800001288,Ocean Isle Beach,NC,US,
800001289,Ocracoke,NC,US,
800001290,Oxford,NC,US,
800001291,Pilot Mountain,NC,US,
800001292,Plymouth,NC,US,
800001294,Reidsville,NC,US,
800001296,Rutherfordton,NC,US,
800001297,Saluda,NC,US,
800001298,Seven Springs,NC,US,
800001299,Sneads Ferry,NC,US,
800001300,South Brunswick,NC,US,
800001301,Sugar Grove,NC,US,
800001302,Summerfield,NC,US,
800001303,Sylva,NC,US,
800001304,Tarboro,NC,US,
800001305,Thomasville,NC,US,
800001306,Tryon,NC,US,
800001308,Wallace,NC,US,
800001309,Wanchese,NC,US,
800001310,Warsaw,NC,US,
800001311,Weldon,NC,US,
800001313,Whiteville,NC,US,
800001314,Whitsett,NC,US,
800001315,Whittier,NC,US,
800001316,Winnabow,NC,US,
800001317,Yanceyville,NC,US,
800001318,Youngsville,NC,US,
800001319,Belfield,ND,US,
800001320,Casselton,ND,US,
800001321,Devils Lake,ND,US,
800001322,Dickinson,ND,US,
800001323,Grafton,ND,US,
800001324,Lakota,ND,US,
800001325,Mandan,ND,US,
800001326,Marmarth,ND,US,
800001327,Medora,ND,US,
800001328,Rugby,ND,US,
800001329,Wahpeton,ND,US,
800001330,Williston,ND,US,
800001331,Ainsworth,NE,US,
800001332,Alliance,NE,US,
800001333,Benedict,NE,US,
800001334,Bennet,NE,US,
800001335,Big Springs,NE,US,
800001336,Blair,NE,US,
800001337,Central City,NE,US,
800001338,Elm Creek,NE,US,
800001339,Gothenburg,NE,US,
800001340,Gretna,NE,US,
800001342,Holdrege,NE,US,
800001343,Kimball,NE,US,
800001344,Mc Cook,NE,US,
800001345,Minatare,NE,US,
800001346,Nebraska City,NE,US,
800001347,Ogallala,NE,US,
800001348,South Sioux City,NE,US,
800001349,Waterloo,NE,US,
800001350,West Point,NE,US,
800001351,Antrim,NH,US,
800001352,Bow,NH,US,
800001353,Campton,NH,US,
800001354,Candia,NH,US,
800001355,Center Ossipee,NH,US,
800001356,Charlestown,NH,US,
800001357,Derry,NH,US,
800001358,Enfield,NH,US,
800001360,Greenville,NH,US,
800001361,Hebron,NH,US,
800001362,Hinsdale,NH,US,
800001363,Londonderry,NH,US,
800001364,Madison,NH,US,
800001366,Somersworth,NH,US,
800001367,Sunapee,NH,US,
800001368,Walpole,NH,US,
800001369,Allendale,NJ,US,
800001370,Andover,NJ,US,
800001371,Atco,NJ,US,
800001372,Atlantic Highlands,NJ,US,
800001374,Bedminster,NJ,US,
800001375,Belleville,NJ,US,
800001376,Belmar,NJ,US,
800001377,Bernardsville,NJ,US,
800001378,Blairstown,NJ,US,
800001379,Bound Brook,NJ,US,
800001380,Bradley Beach,NJ,US,
800001381,Branchville,NJ,US,
800001382,Burlington,NJ,US,
800001383,Cedar Knolls,NJ,US,
800001384,Chatham,NJ,US,
800001385,Chester,NJ,US,
800001386,Cliffside Park,NJ,US,
800001387,Closter,NJ,US,
800001388,Colts Neck,NJ,US,
800001389,Columbus,NJ,US,
800001391,Cresskill,NJ,US,
800001392,Dayton,NJ,US,
800001393,East Hanover,NJ,US,
800001394,Emerson,NJ,US,
800001395,Fair Lawn,NJ,US,
800001396,Farmingdale,NJ,US,
800001397,Flanders,NJ,US,
800001398,Fords,NJ,US,
800001399,Forked River,NJ,US,
800001400,Franklin Lakes,NJ,US,
800001401,Frenchtown,NJ,US,
800001402,Garfield,NJ,US,
800001403,Glassboro,NJ,US,
800001404,Hackensack,NJ,US,
800001405,Haddonfield,NJ,US,
800001406,Hamburg,NJ,US,
800001407,Hawthorne,NJ,US,
800001408,High Bridge,NJ,US,
800001409,Highland Park,NJ,US,
800001410,Highlands,NJ,US,
800001411,Holmdel,NJ,US,
800001412,Kendall Park,NJ,US,
800001413,Keyport,NJ,US,
800001414,Lafayette,NJ,US,
800001415,Lambertville,NJ,US,
800001416,Lavallette,NJ,US,
800001417,Little Falls,NJ,US,
800001418,Little Silver,NJ,US,
800001419,Lodi,NJ,US,
800001420,Long Valley,NJ,US,
800001421,Manahawkin,NJ,US,
800001422,Maplewood,NJ,US,
800001423,Marlton,NJ,US,
800001424,Matawan,NJ,US,
800001425,Maywood,NJ,US,
800001426,Mendham,NJ,US,
800001427,Metuchen,NJ,US,
800001428,Middletown,NJ,US,
800001429,Midland Park,NJ,US,
800001430,Montclair,NJ,US,
800001431,Mount Ephraim,NJ,US,
800001432,Mountainside,NJ,US,
800001433,Neptune,NJ,US,
800001434,Neshanic Station,NJ,US,
800001435,Netcong,NJ,US,
800001436,New Providence,NJ,US,
800001437,North Arlington,NJ,US,
800001438,Northfield,NJ,US,
800001439,Nutley,NJ,US,
800001440,Oakland,NJ,US,
800001441,Ocean City,NJ,US,
800001442,Ocean Gate,NJ,US,
800001443,Old Bridge,NJ,US,
800001444,Paulsboro,NJ,US,
800001445,Pemberton,NJ,US,
800001446,Pennington,NJ,US,
800001447,Penns Grove,NJ,US,
800001448,Pennsauken,NJ,US,
800001449,Pitman,NJ,US,
800001450,Pittstown,NJ,US,
800001451,Plainfield,NJ,US,
800001452,Point Pleasant Beach,NJ,US,
800001453,Port Norris,NJ,US,
800001454,Raritan,NJ,US,
800001455,Ridgewood,NJ,US,
800001456,Ringwood,NJ,US,
800001457,Riverdale,NJ,US,
800001458,Riverton,NJ,US,
800001459,Rumson,NJ,US,
800001460,Sea Isle City,NJ,US,
800001461,South Orange,NJ,US,
800001462,South River,NJ,US,
800001464,Summit,NJ,US,
800001465,Sussex,NJ,US,
800001466,Union,NJ,US,
800001467,Vernon,NJ,US,
800001468,Verona,NJ,US,
800001469,Vincentown,NJ,US,
800001470,Voorhees,NJ,US,
800001471,Washington,NJ,US,
800001472,Westfield,NJ,US,
800001473,Westville,NJ,US,
800001474,Westwood,NJ,US,
800001475,Woodbridge,NJ,US,
800001476,Woodbury,NJ,US,
800001477,Woodbury Heights,NJ,US,
800001478,Wyckoff,NJ,US,
800001480,Artesia,NM,US,
800001481,Belen,NM,US,
800001482,Bloomfield,NM,US,
800001483,Bosque Farms,NM,US,
800001486,Chimayo,NM,US,
800001487,Cimarron,NM,US,
800001489,Eagle Nest,NM,US,
800001490,Fort Sumner,NM,US,
800001491,Kirtland A F B,NM,US,
800001492,Los Lunas,NM,US,
800001493,Sandia Park,NM,US,
800001494,Valdez,NM,US,
800001497,Imlay,NV,US,
800001498,Incline Village,NV,US,
800001499,Indian Springs,NV,US,
800001500,Jean,NV,US,
800001501,Overton,NV,US,
800001502,Adams Center,NY,US,
800001503,Akron,NY,US,
800001504,Alexandria Bay,NY,US,
800001505,Allegany,NY,US,
800001506,Angola,NY,US,
800001507,Apalachin,NY,US,
800001508,Arkville,NY,US,
800001509,Armonk,NY,US,
800001510,Astoria,NY,US,
800001511,Babylon,NY,US,
800001513,Bayport,NY,US,
800001514,Bear Mountain,NY,US,
800001515,Bearsville,NY,US,
800001516,Bedford,NY,US,
800001517,Bellerose,NY,US,
800001519,Blue Point,NY,US,
800001520,Bohemia,NY,US,
800001521,Bombay,NY,US,
800001522,Boonville,NY,US,
800001523,Brewster,NY,US,
800001524,Briarcliff Manor,NY,US,
800001525,Brockport,NY,US,
800001526,Bronxville,NY,US,
800001527,Buchanan,NY,US,
800001529,Cairo,NY,US,
800001530,Calverton,NY,US,
800001531,Canton,NY,US,
800001532,Carmel,NY,US,
800001533,Carthage,NY,US,
800001534,Castleton on Hudson,NY,US,
800001535,Central Islip,NY,US,
800001536,Chappaqua,NY,US,
800001537,Chestertown,NY,US,
800001539,Clinton,NY,US,
800001540,Clymer,NY,US,
800001541,Commack,NY,US,
800001542,Congers,NY,US,
800001543,Cooperstown,NY,US,
800001544,Coram,NY,US,
800001545,Corfu,NY,US,
800001546,Cornwall,NY,US,
800001547,Cornwall on Hudson,NY,US,
800001548,Corona,NY,US,
800001549,Cuba,NY,US,
800001550,Deer Park,NY,US,
800001551,Depew,NY,US,
800001552,Dryden,NY,US,
800001553,Dunkirk,NY,US,
800001554,East Elmhurst,NY,US,
800001555,East Islip,NY,US,
800001556,East Meadow,NY,US,
800001557,East Northport,NY,US,
800001558,East Norwich,NY,US,
800001559,East Quogue,NY,US,
800001560,East Setauket,NY,US,
800001562,Ellicottville,NY,US,
800001564,Falconer,NY,US,
800001565,Floral Park,NY,US,
800001566,Flushing,NY,US,
800001567,Fort Edward,NY,US,
800001568,Fredonia,NY,US,
800001569,Freeville,NY,US,
800001570,Fultonville,NY,US,
800001571,Garrison,NY,US,
800001572,Glen Cove,NY,US,
800001573,Gloversville,NY,US,
800001574,Greene,NY,US,
800001575,Greenwich,NY,US,
800001576,Hamilton,NY,US,
800001577,Harriman,NY,US,
800001578,Harrison,NY,US,
800001579,Hartsdale,NY,US,
800001581,Hawthorne,NY,US,
800001582,Henrietta,NY,US,
800001583,Hensonville,NY,US,
800001584,Hewlett,NY,US,
800001585,Highland Mills,NY,US,
800001586,Hogansburg,NY,US,
800001587,Holbrook,NY,US,
800001588,Homer,NY,US,
800001589,Honeoye,NY,US,
800001590,Hoosick Falls,NY,US,
800001591,Hopewell Junction,NY,US,
800001592,Hornell,NY,US,
800001593,Howes Cave,NY,US,
800001594,Hudson,NY,US,
800001595,Hyde Park,NY,US,
800001596,Interlaken,NY,US,
800001597,Islip,NY,US,
800001598,Keuka Park,NY,US,
800001599,Kings Park,NY,US,
800001600,LaGrangeville,NY,US,
800001601,Lake Grove,NY,US,
800001603,Larchmont,NY,US,
800001604,Laurel,NY,US,
800001605,Lawrence,NY,US,
800001606,Levittown,NY,US,
800001607,Lindenhurst,NY,US,
800001609,Little Falls,NY,US,
800001612,Long Beach,NY,US,
800001613,Queens,NY,US,
800001614,Lowville,NY,US,
800001615,Macedon,NY,US,
800001616,Malverne,NY,US,
800001617,Manhasset,NY,US,
800001618,Manlius,NY,US,
800001619,Manorville,NY,US,
800001620,Maspeth,NY,US,
800001621,Massapequa Park,NY,US,
800001622,Mattituck,NY,US,
800001623,Mc Graw,NY,US,
800001624,Mechanicville,NY,US,
800001625,Merrick,NY,US,
800001626,Mexico,NY,US,
800001627,Middle Island,NY,US,
800001628,Middleport,NY,US,
800001629,Miller Place,NY,US,
800001630,Monroe,NY,US,
800001631,Monsey,NY,US,
800001632,Montour Falls,NY,US,
800001633,Mount Morris,NY,US,
800001634,Mount Sinai,NY,US,
800001635,Mount Vernon,NY,US,
800001636,Naples,NY,US,
800001637,Nesconset,NY,US,
800001638,New City,NY,US,
800001639,New Hartford,NY,US,
800001640,New Hyde Park,NY,US,
800001641,New Rochelle,NY,US,
800001643,Nichols,NY,US,
800001644,North Tonawanda,NY,US,
800001645,Northport,NY,US,
800001646,Norwood,NY,US,
800001647,Nyack,NY,US,
800001648,Oakdale,NY,US,
800001649,Oceanside,NY,US,
800001650,Old Bethpage,NY,US,
800001651,Old Forge,NY,US,
800001652,Oneida,NY,US,
800001653,Ontario,NY,US,
800001654,Ossining,NY,US,
800001655,Oyster Bay,NY,US,
800001656,Palatine Bridge,NY,US,
800001657,Patchogue,NY,US,
800001659,Peru,NY,US,
800001660,Piermont,NY,US,
800001661,Pine Hill,NY,US,
800001662,Pine Plains,NY,US,
800001664,Pleasantville,NY,US,
800001665,Pomona,NY,US,
800001666,Port Chester,NY,US,
800001667,Port Jefferson,NY,US,
800001668,Port Washington,NY,US,
800001669,Portlandville,NY,US,
800001670,Portville,NY,US,
800001671,Purchase,NY,US,
800001672,Queens Village,NY,US,
800001673,Red Hook,NY,US,
800001674,Rhinebeck,NY,US,
800001675,Ridgewood,NY,US,
800001676,Rocky Point,NY,US,
800001677,Roslyn Heights,NY,US,
800001678,Sackets Harbor,NY,US,
800001679,Sag Harbor,NY,US,
800001680,Sayville,NY,US,
800001681,Scarsdale,NY,US,
800001682,Scottsville,NY,US,
800001683,Sea Cliff,NY,US,
800001684,Seaford,NY,US,
800001685,Selden,NY,US,
800001686,Shelter Island Heights,NY,US,
800001687,Skaneateles,NY,US,
800001688,South Glens Falls,NY,US,
800001689,South Ozone Park,NY,US,
800001690,Sparkill,NY,US,
800001691,Springfield Center,NY,US,
800001692,Springville,NY,US,
800001693,Stone Ridge,NY,US,
800001694,Stony Brook,NY,US,
800001695,Tannersville,NY,US,
800001696,Valley Stream,NY,US,
800001697,Vernon,NY,US,
800001698,Wading River,NY,US,
800001699,Wantagh,NY,US,
800001700,Wappingers Falls,NY,US,
800001701,Warwick,NY,US,
800001702,Water Mill,NY,US,
800001703,Waterville,NY,US,
800001704,Weedsport,NY,US,
800001705,Wellsville,NY,US,
800001706,West Babylon,NY,US,
800001707,West Hempstead,NY,US,
800001708,West Nyack,NY,US,
800001709,Westhampton Beach,NY,US,
800001710,Whitestone,NY,US,
800001711,Williston Park,NY,US,
800001713,Wilson,NY,US,
800001714,Woodside,NY,US,
800001715,Wynantskill,NY,US,
800001716,Yaphank,NY,US,
800001717,Yorktown Heights,NY,US,
800001718,Alliance,OH,US,
800001719,Archbold,OH,US,
800001720,Ashtabula,OH,US,
800001721,Ashville,OH,US,
800001722,Aurora,OH,US,
800001723,Barberton,OH,US,
800001724,Batavia,OH,US,
800001725,Bedford,OH,US,
800001726,Bellefontaine,OH,US,
800001727,Bellevue,OH,US,
800001728,Belpre,OH,US,
800001730,Bolivar,OH,US,
800001732,Brookpark,OH,US,
800001733,Byesville,OH,US,
800001734,Canal Fulton,OH,US,
800001735,Cedarville,OH,US,
800001736,Chesapeake,OH,US,
800001737,Chesterland,OH,US,
800001738,Clarksville,OH,US,
800001739,Cleves,OH,US,
800001740,Clyde,OH,US,
800001741,Dalton,OH,US,
800001742,Delphos,OH,US,
800001743,Deshler,OH,US,
800001744,Dresden,OH,US,
800001745,East Liverpool,OH,US,
800001746,Eaton,OH,US,
800001747,Enon,OH,US,
800001748,Fostoria,OH,US,
800001750,Fremont,OH,US,
800001751,Galion,OH,US,
800001752,Garrettsville,OH,US,
800001753,Grand Rapids,OH,US,
800001754,Granville,OH,US,
800001755,Groveport,OH,US,
800001756,Harrison,OH,US,
800001757,Harrod,OH,US,
800001758,Hubbard,OH,US,
800001759,Huron,OH,US,
800001760,Jackson,OH,US,
800001761,Jefferson,OH,US,
800001762,Kenton,OH,US,
800001763,Lakeside Marblehead,OH,US,
800001764,Lakewood,OH,US,
800001765,Leavittsburg,OH,US,
800001766,Lisbon,OH,US,
800001767,Litchfield,OH,US,
800001768,Logan,OH,US,
800001769,Loudonville,OH,US,
800001770,Ludlow Falls,OH,US,
800001771,Madison,OH,US,
800001772,Middlefield,OH,US,
800001773,Milan,OH,US,
800001774,Millbury,OH,US,
800001775,Mount Gilead,OH,US,
800001776,Mount Orab,OH,US,
800001777,Nashport,OH,US,
800001778,Nelsonville,OH,US,
800001779,New Albany,OH,US,
800001780,New Lexington,OH,US,
800001781,New London,OH,US,
800001783,New Riegel,OH,US,
